"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZBTB26",602.529419216109,-0.0687513101043782,0.139896379839419,-0.491444526179267,0.623112078400765,0.883561640312429
"G2E3",2181.79932020124,-0.102825995889807,0.209237542772764,-0.491431865081107,0.623121031386271,0.883561640312429
"RP11-337L12.1",14.59064529383,0.271287829989715,0.552063461251171,0.491406965016089,0.623138639019976,0.883561640312429
"ZNF658",18.2790938883099,-0.302634629430206,0.615856136213365,-0.491404748016276,0.623140206742016,0.883561640312429
"AGMO",89.1505783468607,0.187677188142269,0.382011059688386,0.491287315857716,0.623223249777917,0.883561640312429
"TMEM30A",1701.0878136117,0.125778972942069,0.256033624053864,0.491259589074939,0.623242857680502,0.883561640312429
"NT5C",15.71021823471,-0.303793003002683,0.618396289381904,-0.491259420890653,0.623242976618343,0.883561640312429
"NCF1B",0.9056489728348,-0.731398733178316,1.48903526655846,-0.491189664613361,0.623292308239843,NA
"CALCOCO1",3723.12755378623,-0.0497024596366307,0.101196021505204,-0.491150332763572,0.623320124459219,0.883561640312429
"RP4-745K6.1",0.816785421292714,0.926242770761462,1.88610632855045,0.491087250353123,0.623364738641081,NA
"C2CD3",5662.39544384069,-0.0455462432862232,0.092748576103957,-0.491072156570607,0.623375413719604,0.883561640312429
"WIPI2",1783.58448878017,0.0706139736911602,0.143801623059565,0.49105129823125,0.623390165911498,0.883561640312429
"ADAMTS7P4",19.3273102910141,0.203257363726744,0.413938154304332,0.491033169117595,0.623402987964061,0.883561640312429
"RP11-500C12.1",3.94365749733968,-0.453815637868233,0.924237787752915,-0.491016104169023,0.62341505747625,0.883561640312429
"SDR9C7",70.2515082086633,0.258573278308501,0.526628574249595,0.490997433394016,0.623428262855842,0.883561640312429
"NIM1K",5886.75074123363,-0.0649862719470414,0.132377816348028,-0.490915122637989,0.623486480670736,0.883591040253353
"RP11-3D4.3",23.1735285155355,0.254887060563662,0.519268863886352,0.490857585136178,0.623527177935349,0.883595608422236
"AADACL4",2.16732578491487,0.567214202604098,1.15557413931553,0.49085055065361,0.62353215362471,NA
"PNKD",1776.4290521504,0.0810250181547642,0.165086904204094,0.490802214417894,0.623566343682012,0.883598005870082
"AC024028.1",1.25381947479006,-1.13008124719406,2.30269040215133,-0.49076560450257,0.623592239806883,NA
"NDUFA5P6",1.72465313870105,0.578668185939518,1.17913047526324,0.490758400430902,0.623597335681692,NA
"LGALS9C",4.83297816175344,-0.617124951064874,1.25781180555574,-0.490633772348965,0.623685495499599,0.883647396294442
"HES4",5.18003891629827,-0.304129791464166,0.619947040430291,-0.490573825875636,0.623727902551052,0.883647396294442
"CTC-394G3.2",14.5181962398282,-0.290294217032049,0.591844858999408,-0.490490392233583,0.623786926860412,0.883647396294442
"PRKAG3",0.492230012235086,1.13373845719667,2.31144845575863,0.490488314533741,0.623788396739554,NA
"ZBED5",3870.28475989573,-0.0884480295010594,0.180330377953111,-0.490477702675572,0.623795904175039,0.883647396294442
"PGM5",615.759430614507,0.074986333081483,0.152897019117709,0.490436854257795,0.623824803047072,0.883647396294442
"CFAP99",4075.63598987295,0.166799329489923,0.340104806674976,0.490435084174881,0.623826055333868,0.883647396294442
"RPS2P41",17.768787345184,0.212627313180026,0.433757525219545,0.490198557529128,0.623993401450412,0.883756188887012
"ATM",3817.29517687871,0.0594007530412655,0.121180162332832,0.490185455257241,0.624002672069742,0.883756188887012
"SFRP5",22.5762386552218,0.259103363392424,0.528621811544354,0.490148831799923,0.624028585611464,0.883756188887012
"AC005498.4",1.41694723042078,0.576126462153329,1.1755524106677,0.490089984015342,0.624070225323079,NA
"CTD-3064M3.4",3.69270017359016,-0.600644870557574,1.22558881110561,-0.490086777159566,0.624072494475287,0.883756188887012
"PGAM5",2397.28968791503,0.113254139530236,0.231136539551724,0.489988038022401,0.624142363450889,0.883756188887012
"TRAF7",105.27666337476,0.138054226435982,0.281752598659996,0.489983862056864,0.624145318487764,0.883756188887012
"KB-1517D11.4",23.0874089191993,0.316385002798501,0.64574201653885,0.489955732622621,0.624165223865958,0.883756188887012
"MIR6887",2.94972448188931,0.68553121143616,1.39926178572015,0.489923485678088,0.62418804327694,NA
"RP11-7G12.1",5.42911265859207,0.530399378615006,1.08290338345523,0.489793814220669,0.624279808363014,0.883804153156803
"IGSF3",1806.89002555556,-0.073255805356651,0.149568574774446,-0.489780727449754,0.624289069851026,0.883804153156803
"RP11-400K9.2",7.71663498180272,-0.348606402202121,0.711806305116728,-0.489748966391852,0.624311547350596,0.883804153156803
"AC010746.3",0.886548470397529,-1.02999236334109,2.10345875730487,-0.489666060608102,0.624370221940373,NA
"RP11-115J16.3",5.5072925408223,-0.503399485792741,1.02807081142206,-0.489654487025483,0.62437841305673,0.883845746620919
"RP11-439E19.7",11.6294605670134,0.23910632629074,0.488414730075294,0.489555927713072,0.624448169552168,0.883861493582587
"ELOVL2-AS1",16.6884838143413,-0.243671576126784,0.497763487939862,-0.48953284447457,0.624464507468184,0.883861493582587
"SIX1",1.16868388392328,0.646849342973123,1.3215213715939,0.489473236587125,0.624506697751397,NA
"RP11-571I18.5",34.1547485591896,0.222612636721066,0.45481150948034,0.489461308873689,0.624515140298854,0.883880101627051
"GRAMD2",66.7383825001954,0.202616303862989,0.414076428430765,0.489321028561923,0.624614435717793,0.883943463192087
"MTFR1",804.926663420794,0.0924890940739568,0.189034435517401,0.48927114163516,0.62464974911081,0.883943463192087
"Telomerase-vert",3.09865800783725,-0.643073464007232,1.31454760352496,-0.48919754772123,0.624701845511218,NA
"STRBP",14751.967905179,0.071552529437413,0.146266310337606,0.489193507871076,0.624704705335308,0.883943463192087
"GLB1",5027.99317143073,-0.045250337596403,0.0925012512953867,-0.489186221404767,0.624709863464648,0.883943463192087
"C15orf59",616.394974636853,-0.108998443476494,0.222912008736493,-0.48897519740779,0.624859256481832,0.884018067419295
"NTF6A",93.0866529942656,-0.151322051987178,0.309494423436294,-0.488933048638036,0.624889097266677,0.884018067419295
"SPACA6P",1365.90166311395,0.105793672469511,0.216393202160202,0.488895544838737,0.624915649989449,0.884018067419295
"AC097359.2",37.069145647367,-0.25320335597564,0.517924255510431,-0.488881054095642,0.624925909578659,0.884018067419295
"ZNF705E",2.60538467335641,0.472181865674092,0.965868899025295,0.488867449972344,0.624935541498445,NA
"RGPD1",576.278164256146,0.0582624978435558,0.119183512138748,0.488846962117792,0.624950047322288,0.884018067419295
"OVOL1",2.03199205265171,0.787909963445924,1.61211606248297,0.488742703941792,0.625023866513186,NA
"NXT2",17.5220015677612,0.208419653626412,0.426520363355226,0.488651120867659,0.625088714300194,0.884023503178211
"MCRS1",282.832144652753,0.125426098868215,0.256680832975449,0.48864614242627,0.625092239498785,0.884023503178211
"ETF1P2",6.06168375502007,0.270256380167318,0.553092213024007,0.48862806925034,0.625105037056932,0.884023503178211
"UNKL",314.06517501458,0.09909847465685,0.202811361048154,0.488623882531516,0.625108001675281,0.884023503178211
"AAK1",30671.1212825298,-0.0564949941223719,0.115646184933594,-0.488515848186536,0.625184502963179,0.884023503178211
"RP11-433J8.1",1617.72525035994,0.100240002485357,0.205193056818212,0.488515566948071,0.62518470211905,0.884023503178211
"LRRD1",6.02700673023229,0.297094018756608,0.608281571566709,0.488415287662592,0.625255715516676,0.884023503178211
"MED28P3",11.2810379067744,-0.288583701910659,0.590962708071529,-0.48832810931909,0.625317454227302,0.884023503178211
"NAALADL1",13.3511336910198,-0.339500874857883,0.695239872674221,-0.488321927728342,0.625321832059309,0.884023503178211
"ZBTB46",2257.90938996612,0.086564729663172,0.177280872203495,0.488291424716181,0.625343434631282,0.884023503178211
"TCTN2",1565.0862883935,0.0862954233734506,0.176750712427454,0.488232393455669,0.625385242139426,0.884023503178211
"CTD-2037L6.2",3.44624006845806,0.449962194367083,0.921664237346118,0.488206199323438,0.625403793906262,0.884023503178211
"NPM1",1206.15570039863,0.0989115939971567,0.202665330521771,0.488053845926701,0.625511701579914,0.884035726212978
"EFHB",204.468013914675,-0.478017945576753,0.979437339452076,-0.488053626630336,0.625511856907214,0.884035726212978
"C10orf111",37.0241284315726,-0.363941590367203,0.745779844385722,-0.488001376152732,0.62554886631918,0.884035726212978
"TMEM236",50.9674851271678,0.230219524774487,0.471778477641876,0.487982253716214,0.625562411122759,0.884035726212978
"RP11-90C4.3",0.526459790996396,-1.11070329150961,2.2764568426076,-0.487908784704807,0.625614451866025,NA
"RUSC1",898.17079412688,-0.0632900296863182,0.129755241527447,-0.487764724887283,0.625716500031241,0.884157397504765
"ATP6AP1",459.528920025967,0.143261559850494,0.293756912945157,0.487687450191991,0.625771242336947,0.884157397504765
"RP11-1152H15.1",117.858014520708,0.204763337259013,0.419890159547389,0.487659290419506,0.625791191564854,0.884157397504765
"SEMA6B",611.101707048318,-0.0660344030098264,0.135413804423972,-0.48764897560279,0.625798498959117,0.884157397504765
"CTD-2538C1.2",2.76565660498328,-0.502944595608653,1.03150686768396,-0.487582401402634,0.625845663447037,NA
"AC016700.5",27.2093409157135,0.222682571076174,0.456805962960806,0.487477373615809,0.625920073488823,0.884164075916059
"DUSP23",9.33507142564493,0.255380720533257,0.52401600326175,0.487352903238897,0.626008263141489,0.884164075916059
"ATP6V0E1",1632.07114115122,-0.0711293221367141,0.14595371960359,-0.487341619863484,0.626016257894163,0.884164075916059
"GNG11",15.9720818411771,0.558020231369005,1.14507447692774,0.487322215814456,0.626030006593217,0.884164075916059
"FCGR2A",20.4211144176269,-0.342304256943546,0.702451780040488,-0.48729929465595,0.626046247500452,0.884164075916059
"DUSP12",224.052041398442,0.145952283934939,0.29952890116759,0.487272791927606,0.626065026373942,0.884164075916059
"AC118754.4",5.0009107850454,-0.389089977396122,0.798507029189231,-0.487271825009715,0.626065711501528,0.884164075916059
"AFG3L2",863.954228376012,0.0901520404189893,0.185105070438119,0.487031717746097,0.62623585394289,0.884314054942687
"AC008063.3",2.52269877037408,0.629956734500339,1.29348258019656,0.487023748247626,0.626241501551523,NA
"RP11-689P11.2",433.593920922699,0.0639401578422406,0.131301161355298,0.486973284792357,0.626277263137003,0.884314054942687
"SDAD1",1053.78350381348,-0.0658739342161968,0.135283025693535,-0.486934217197546,0.626304949500948,0.884314054942687
"BPIFB1",326.421190258123,0.107955480742637,0.221715353729958,0.486910260956142,0.626321927034347,0.884314054942687
"RP11-1348G14.4",1.86625204265889,-0.68137547052351,1.39943233096247,-0.486894189485309,0.626333316825725,NA
"PHF3",9435.36437767256,0.0904305842263767,0.185765947278301,0.486798498601577,0.626401134442852,0.884339386537039
"DOK3",33.3054254122983,-0.20880564734769,0.42897636631485,-0.486753266016608,0.626433192578739,0.884339386537039
"GRAMD1A",288.420190468731,0.0907404429557097,0.186430163953634,0.486726187604904,0.626452384466184,0.884339386537039
"RP11-556O9.2",4911.54804856975,0.118167265144472,0.242886496955977,0.486512287119404,0.626603995824095,0.884456483981571
"RP11-848D3.5",1056.5390007869,0.166726643457583,0.342704023054956,0.48650331551797,0.626610355185213,0.884456483981571
"ATP2B2",49647.538981344,0.0802865075832215,0.165086750089997,0.48632920291576,0.626733777322118,0.884577740660733
"MIR6814",1.43281146241956,-1.00176536682187,2.05990727406864,-0.486315757720117,0.626743308570564,NA
"RTN3P1",0.803298914269025,-0.84217373827042,1.73175975209447,-0.486310954652835,0.626746713461941,NA
"RS1",4.35733908954636,0.367663396525964,0.756213613946857,0.486189867181897,0.626832554921427,0.884653648423445
"CHPF",156.753502533189,0.155688322893557,0.3202757074812,0.486107185955388,0.626891172288629,0.884653648423445
"CTCF",1569.43899918277,0.067877918413141,0.139639325916426,0.486094572339643,0.626900114996706,0.884653648423445
"C3orf52",198.711902621161,0.191890571933306,0.394870564643149,0.485958157217217,0.626996833084988,0.884737182962953
"GDE1",522.48627912479,-0.12031633933612,0.247637024054894,-0.485857636980202,0.627068105864134,0.884783142198534
"HELZ2",1.46131750590778,0.613874290371014,1.26372458376481,0.485765884637771,0.627133164901888,NA
"WFDC2",200.860360051284,0.101278446199842,0.208494388149034,0.485761017833476,0.627136615898635,0.884783142198534
"IREB2",3240.7912434674,0.0874492810263933,0.180040710487561,0.485719484163196,0.627166067293768,0.884783142198534
"RP11-73M18.6",664.316456437149,0.0983227676645307,0.202447993182148,0.485669263098434,0.627201679686597,0.884783142198534
"AC016831.7",10623.4389213423,0.151880397629837,0.312737857945016,0.485647623948809,0.627217024549323,0.884783142198534
"RILPL2",304.234807825772,-0.136353372261278,0.280879320805143,-0.485451801401469,0.627355894551976,0.884926097011309
"RPS2P7",1.54804594830822,-0.616928449426389,1.27109780489606,-0.485350888853777,0.627427463099097,NA
"AC092580.4",0.549882633237995,-1.30407390108704,2.6870194153728,-0.485323587029648,0.627446826525464,NA
"ATG12",1681.39455007396,0.0822480562923698,0.16950001591651,0.485239224596193,0.62750666099012,0.885085814409645
"ABHD2",17222.8096552966,0.0652324218334212,0.134454740500514,0.485162676976584,0.627560954879794,0.885109448206164
"DLGAP5",4.55070560196912,0.36245301196615,0.747390254669546,0.484958172389344,0.627706016300665,0.885162624273888
"NUMBL",2692.9574321892,0.125496404089843,0.258780130507466,0.484953786226729,0.62770912769891,0.885162624273888
"SPATA4",300.386179249686,0.128972674732892,0.265950044788908,0.484950753948024,0.627711278700695,0.885162624273888
"RP11-40H20.4",0.608284710912852,0.953345439900728,1.9671351297419,0.484636477426853,0.627934233589434,NA
"RP11-477N12.3",31.6762512280955,-0.277068217329832,0.571784105181008,-0.484567889906841,0.627982895646131,0.885382725729124
"MRPL39",1007.52574608126,0.0914815996840178,0.188826553934982,0.484474231921415,0.628049347521826,0.885382725729124
"HRH4",56.86916891369,-0.180326873019917,0.37222761161742,-0.484453241489402,0.628064240991005,0.885382725729124
"ZNF180",498.0774800608,-0.126346743016318,0.260817582383038,-0.484425711878446,0.628083774473252,0.885382725729124
"RP11-486O12.2",3.07183264009949,-0.399102400498293,0.82400764219062,-0.484343081378811,0.628142406048759,NA
"STX16",3.65073169663972,-0.353051646503326,0.728993149551737,-0.484300362383954,0.628172718802755,0.885382725729124
"FAM225B",0.820477841382775,-1.23032435834932,2.54053833237609,-0.484277030057104,0.628189275334546,NA
"RAB19",7.94836872650418,-0.311483585104978,0.643233980550808,-0.484246160064883,0.628211180852964,0.885382725729124
"CDR2",3248.15291377625,0.092507409566201,0.19105829852396,0.484184200743313,0.628255148520838,0.885382725729124
"RP11-554D14.1",7.3308906831692,0.35809961522081,0.73961414368286,0.484170858926083,0.628264616334045,0.885382725729124
"RP11-174C7.3",4.96846614712723,-0.371198111094469,0.766676810817234,-0.48416504302353,0.628268743518027,0.885382725729124
"MOV10L1",671.853157214265,0.113766921933067,0.234980481468138,0.484154774142351,0.628276030732104,0.885382725729124
"FAM90A24P",0.585451221015053,-1.47384016671919,3.0442860666139,-0.484133269498722,0.628291291415753,NA
"NUDT22",13.7665987467862,-0.308722994599975,0.637715176479829,-0.484107962278894,0.628309250785778,0.885382725729124
"RP13-131K19.7",3.55439029050563,-0.431447286420545,0.891243805421459,-0.48409569165703,0.628317958760992,0.885382725729124
"PGGT1BP1",2.2175282562243,0.644565063475436,1.33154331117528,0.484073674559272,0.628333583554491,NA
"RP11-159F24.2",11.4198417776646,0.257976387814749,0.532989541631656,0.484017729550563,0.628373286594026,0.885393887965847
"CPAMD8",89.3769856022063,-0.187706866383332,0.38784116623295,-0.483978707589253,0.628400980326072,0.885393887965847
"COX7A2P1",2.09763814611133,0.448490951670376,0.926712656728408,0.483959022696089,0.628414950815589,NA
"RP11-285F16.1",846.053417932131,0.102391126703046,0.211608784899133,0.483869924170929,0.628478186250311,0.885429575454652
"OR1L1",7.32032194876336,-0.362342530743995,0.749017020781749,-0.483757405627202,0.628558047348819,0.885429575454652
"ARAP2",14372.194669806,0.10988475426302,0.227167306356871,0.483717292005019,0.628586519421984,0.885429575454652
"AL355480.4",0.733560132720197,-1.037564527307,2.14519038497166,-0.483670136961155,0.628619990101617,NA
"RP11-62H7.2",457.324505279984,-0.146995004222332,0.303966902790531,-0.483588847578019,0.628677691148884,0.885429575454652
"ARID2",4476.3108340071,0.0545135277944797,0.112736289546555,0.483549068483116,0.628705928078987,0.885429575454652
"RP11-473M20.16",29.36680844014,-0.27632866083207,0.571464792671673,-0.483544505935697,0.628709166808125,0.885429575454652
"PCAT19",2.55287782857891,0.78380986019495,1.62097820998197,0.483541268703217,0.628711464765379,NA
"SCO1",550.465833976006,0.102483520827621,0.211975291209329,0.483469182860645,0.628762636005728,0.885429575454652
"NPIPB4",4019.40962058917,0.0802493184567971,0.165999378318108,0.483431439743189,0.628789429247568,0.885429575454652
"PTTG2",0.810079047094279,0.892402188243617,1.84610893365872,0.483396278504001,0.628814390094741,NA
"RP11-421M1.8",30.9512430877205,0.15148042792018,0.313368478864037,0.483393953563223,0.628816040577449,0.885429575454652
"SYT10",930.967517529902,-0.18504441450868,0.382864224008396,-0.483316024075998,0.628871364036476,0.885429575454652
"RP11-802H3.1",4356.47623099552,0.0838977658882604,0.173590678307646,0.483308013461256,0.628877051025274,0.885429575454652
"FAM71E1",33.1322265373034,0.199781686278164,0.413426777359484,0.483233542718617,0.62892992121489,0.885429575454652
"C16orf13",178.061787911576,-0.13709764062175,0.283736273059449,-0.483186866252469,0.628963059945162,0.885429575454652
"DDX20",686.836340121857,0.112433252514097,0.23270508389581,0.483157697424595,0.628983769217124,0.885429575454652
"HADHB",1563.77517462135,-0.123193620140713,0.254980328159016,-0.483149508160819,0.628989583479597,0.885429575454652
"VGLL1",17.8461882577043,-0.299369848044188,0.61969005779749,-0.483096096632907,0.629027505479928,0.885430096812801
"PPIAP16",1.28555816641378,0.62985112281278,1.30409398245264,0.482979855200471,0.629110039877451,NA
"PKI55",9.0961148944631,0.460849094010437,0.954179603691155,0.482979401600795,0.629110361953928,0.885493864882502
"VTRNA2-1",551.396751795914,-0.0903014552097181,0.186993091197849,-0.482913323862721,0.629157280918289,0.885507045112657
"RP11-326C3.13",2.29504373332236,-0.541045937579813,1.12055622876971,-0.482836937307327,0.629211521596935,NA
"AC012512.1",2.6108235193648,-0.504767364762459,1.04546152844358,-0.482817732675373,0.629225158765221,NA
"TTC24",6.5759218684902,0.32581141837232,0.674840112108531,0.482797943581519,0.629239211090938,0.88556949733277
"RP11-314D7.2",3.96143544899937,0.314475275137126,0.65147663564219,0.48271151708631,0.629300584512546,0.885603012964567
"C1D",2858.9468544599,0.0585379009786966,0.121293293602877,0.482614489555819,0.629369489021466,0.885639480331914
"CLPX",964.313054097251,-0.0698210877757146,0.144699265423972,-0.482525516429799,0.629432676497185,0.885639480331914
"AC025918.1",83.2514256803596,0.177382135388473,0.367618903917124,0.482516360008684,0.629439179413979,0.885639480331914
"RP11-149F8.5",0.501590262683553,1.11189996143077,2.3045052105826,0.482489671242562,0.629458134016889,NA
"MCAM",72.142917190005,-0.168797717036726,0.349960274087228,-0.48233393769332,0.629568742258245,0.885658971266463
"LAMP1",1192.08171801692,0.142996078658716,0.296477732571724,0.482316420252987,0.629581184370064,0.885658971266463
"AC010235.1",8.57193923603529,-0.365892476345299,0.758642683849695,-0.482298826752795,0.629593680610727,0.885658971266463
"NYX",5.31674746070366,0.308724404127742,0.640144619482685,0.482272903234317,0.629612093656551,0.885658971266463
"DDX19A",280.644029374721,-0.0812600276607465,0.168508009659716,-0.482232434083357,0.629640838684411,0.885658971266463
"RP11-340I6.3",0.569777629861766,-1.28747951140735,2.67004896936843,-0.482193220490592,0.629668692430945,NA
"TRIM3",1374.9140042993,-0.0965555617413773,0.200270880375367,-0.482124817948589,0.62971728059557,0.885707485804913
"LINC00315",23.4431904870286,-0.29894488248872,0.620166845191566,-0.482039446008078,0.629777924828157,0.885707485804913
"RBM15B",317.84111362288,0.185275631889539,0.384369153536482,0.482025235856898,0.629788019297051,0.885707485804913
"SEZ6L2",1028.25873382466,-0.116105340081911,0.240918151331508,-0.481928569683185,0.629856689907653,0.885751231068918
"EEF1A1P25",1.73360917361522,0.569253991234846,1.18138946541708,0.481851250496697,0.629911618929359,NA
"DPP8",3213.84675773832,0.0760041515909163,0.15779359450185,0.481668168032163,0.630041692356447,0.885922528878196
"UFC1",4.18456913298639,0.410854353491823,0.853038047751143,0.48163660996711,0.630064114372135,0.885922528878196
"RP11-352M15.2",1642.28555887803,0.190953931567979,0.39650029147032,0.481598464555663,0.630091217154559,0.885922528878196
"CHCHD4",154.053160235444,0.118573713505185,0.246263733944302,0.481490764417642,0.630167742110173,0.885977293614916
"MGAT4C",45183.266280308,-0.074719493123856,0.155285943448536,-0.481173578654395,0.63039313744873,0.886081208821003
"DDX56",508.221214369619,-0.0796996964496285,0.165675487922433,-0.481059071858251,0.630474515562473,0.886081208821003
"BATF2",0.811931063284591,-0.801170032877387,1.66551740188145,-0.48103372079592,0.630492532755413,NA
"ZBTB32",262.82874368372,-0.125537580078017,0.261025372107019,-0.480940144111917,0.630559040319203,0.886081208821003
"STMN3",1461.72723471835,-0.0728388419047656,0.151458698517305,-0.480915540789778,0.630576527084615,0.886081208821003
"GPATCH3",82.2214386576084,-0.1311352291354,0.272682758828973,-0.480907666104581,0.630582124046171,0.886081208821003
"PQLC2",223.109979646982,0.0998243964155951,0.207599550744389,0.480850734299063,0.63062258916752,0.886081208821003
"MFSD11",2473.17935161985,-0.0987210260194353,0.20538835083071,-0.480655429678217,0.630761413228224,0.886081208821003
"AVPR1A",9.07902782889212,-0.401150973822653,0.834595043729032,-0.480653434065796,0.6307628317925,0.886081208821003
"GPR150",28.7581466795059,-0.223338981217705,0.464715039332568,-0.48059340093333,0.63080550647506,0.886081208821003
"RP11-17P16.1",0.563597389388333,-1.46490952859536,3.04872419104524,-0.480499197958976,0.63087247334577,NA
"RN7SL76P",0.558538047823854,-1.27264265621405,2.64862416774332,-0.480491974555364,0.630877608433353,NA
"ZNF625-ZNF20",4.52274909370906,-0.485403973813042,1.01033018823961,-0.480440928582768,0.630913897310944,0.886081208821003
"LRRC31",87.6416661436317,-0.110962021409931,0.230994668067279,-0.480366158831044,0.630967053167039,0.886081208821003
"SRSF3",1117.30049087376,0.104633271066962,0.217827612410165,0.480348978300969,0.630979267544286,0.886081208821003
"RP11-505K9.5",1.06265186159403,-1.19294027585354,2.48364809115373,-0.480317755201535,0.631001465645694,NA
"AC012501.2",564.073051338947,-0.124281536084148,0.258762854565032,-0.480291254682051,0.631020306484195,0.886081208821003
"LINC00844",7.45611683194848,0.372624404986777,0.775930093100011,0.48022935094328,0.631064318568788,0.886081208821003
"SEMA3B",21.2486259843846,-0.235875010013849,0.491198165784673,-0.480203360769978,0.631082797353279,0.886081208821003
"CTD-2210P24.3",35.622867487833,-0.173224561091786,0.36073742721613,-0.480195699205898,0.631088244701929,0.886081208821003
"RP11-350A1.1",1152.21345885708,0.178832715474544,0.372423833148024,0.480186012702,0.631095131805288,0.886081208821003
"XRCC6P5",0.670728415729118,-1.080880740155,2.25097688347216,-0.480182958826181,0.631097303117349,NA
"MRPS5",4517.9910209892,-0.0581515420937681,0.121107177851794,-0.480165941649898,0.631109402423397,0.886081208821003
"ZNF571-AS1",0.490715036098788,1.30398610055288,2.71570968881585,0.480164027076644,0.631110763701711,NA
"SLC29A3",561.628982310148,0.0841367286423347,0.175231428062933,0.480146338886868,0.631123340218399,0.886081208821003
"FAM102A",1999.49483878148,0.0828693006796227,0.172593343560734,0.480141927666298,0.631126476666173,0.886081208821003
"RP11-876N24.4",0.512283163821707,1.28766804637901,2.68205834399126,0.480104412815565,0.63115315058839,NA
"TTC14",74.0405097148434,0.198668163686665,0.413819940444412,0.480083592572436,0.631167954467707,0.886081208821003
"ARL13A",218.057565938757,-0.195513497507472,0.407258245718344,-0.480072532755268,0.63117581842254,0.886081208821003
"GPR157",43.8299884454525,-0.285120830740131,0.5939754521288,-0.480021236093616,0.631212292865289,0.886081208821003
"RP11-744N12.3",4.2585160883712,0.348816488481439,0.726867776160464,0.479889878079331,0.631305698951635,0.886081208821003
"LDHBP1",11.3126356490675,-0.422242439589014,0.879965513710796,-0.479839758501929,0.631341339544014,0.886081208821003
"TMEM167B",232.950325730319,0.096802030667674,0.201752223294708,0.479806512596746,0.631364981552109,0.886081208821003
"HBBP1",3.87902546085643,0.460972533150622,0.960749553595228,0.479805097411301,0.631365987934813,0.886081208821003
"DUSP6",118.230321544764,0.210114039426361,0.437956451388215,0.479760119437334,0.631397973537136,0.886081208821003
"HMGA1P1",0.562846454644185,-0.840443034977427,1.75199117805951,-0.479707344136454,0.631435505004675,NA
"GADD45G",7.45174111990145,0.441850988673235,0.921106792548051,0.47969572284984,0.63144376967908,0.886081208821003
"PSMA8",11.3946959080919,-0.207826662039456,0.433275997804982,-0.479663454916326,0.631466717806975,0.886081208821003
"SF3A2",156.397742605076,-0.115689659747646,0.241208725312203,-0.479624688526112,0.631494287940528,0.886081208821003
"C16orf58",684.61362298596,-0.0999433735046717,0.208384579246029,-0.479610218118268,0.631504579230692,0.886081208821003
"MVK",303.33886034276,0.112549752179089,0.234692239500635,0.479563160752846,0.631538046714983,0.886081208821003
"RN7SL551P",5.6966186927191,0.269793844240818,0.562592067076353,0.479555009801093,0.631543843798152,0.886081208821003
"FAM81B",1471.85424122782,0.157138380121243,0.327687971432607,0.479536613548112,0.631556927581567,0.886081208821003
"AK4P4",5.7449768010771,0.388288095228571,0.809848975743512,0.47945741349131,0.631613257565641,0.886107514734352
"RP11-82K18.2",8.71951493940327,-0.285890896568287,0.596587304612,-0.479210493348029,0.631788889953226,0.886301180164632
"RP11-826N14.1",7.12291304633921,-0.210394206337477,0.439112070063638,-0.47913555714145,0.631842195608368,0.886323227452538
"MRPS23",503.373588630807,-0.0951851982970002,0.198751571071222,-0.478915451002351,0.631998778543958,0.886341560402608
"SSH2",9507.67932848361,0.0640562146408113,0.133755350318536,0.478905811904066,0.632005636150747,0.886341560402608
"PRF1",3.31805991645148,-0.474924308176236,0.991733608341418,-0.478882942134534,0.63202190666724,0.886341560402608
"ANKRD33",5.17832117651624,-0.767289818912977,1.60227747745237,-0.478874495654132,0.632027915893918,0.886341560402608
"RP11-134D3.1",95.9942809302099,-0.156945288195958,0.327760164037727,-0.478841864925028,0.632051131170234,0.886341560402608
"LINC00857",18.2999408461663,-0.296203106773072,0.61863619679767,-0.478800154770038,0.632080806572367,0.886341560402608
"RASGEF1A",3534.822861249,0.104768479928887,0.218884810898279,0.478646642948539,0.632190030283797,0.886425104117517
"SUPV3L1",2181.19247182207,0.0882873453156987,0.18446586513268,0.478610745962115,0.632215572159306,0.886425104117517
"GAPDHP72",2.59478502491138,-0.456711972531368,0.954634101788788,-0.478415731928687,0.632354338665413,NA
"RP11-245G13.1",0.556626778575651,0.850122215845987,1.77702258777736,0.478396966753973,0.632367692119346,NA
"LINC00200",3.21727048097467,0.537266101869884,1.12313014349604,0.478364956172845,0.63239047139098,0.886596192711352
"RP11-637A17.2",6.62107455660201,0.272706210431937,0.570117216595116,0.478333582101953,0.632412798049631,0.886596192711352
"RP11-262A12.1",0.522569849399648,-1.46059761866501,3.05370158907738,-0.478303978322355,0.632433865227157,NA
"RP11-455F5.5",87.1426454938996,0.206859393357425,0.43258409506486,0.478194634794442,0.63251168083343,0.886639324936401
"ERVK3-1",39.7458455202499,0.213511473357605,0.446504217526295,0.478184673238907,0.632518770293702,0.886639324936401
"NADK",303.489317947174,-0.0810990857643831,0.169666976216729,-0.477989810231477,0.632657457589244,0.886772172035536
"OR5H5P",0.810113501792118,1.20808516213945,2.52752430482453,0.47797172902886,0.63267032694173,NA
"ECH1",452.765525899262,0.0882658265531265,0.184677468766042,0.477945832498635,0.632688759071793,0.886772172035536
"PAICS",1835.73122137405,0.0587544763829635,0.122948007644464,0.477880670932607,0.632735139516781,0.886782736357977
